"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"91",8,91,7,5.5009,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"92",8,92,8,4.8176,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"93",8,93,9,7.1165,3,"Tablet",15,40,9,2,70,6,2,60,4,"Bus_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"94",8,94,10,6.9236,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"95",8,95,11,5.8539,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"96",8,96,12,5.9997,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"97",9,97,1,6.9938,1,"Tablet",20,20,7,2,70,4,2,70,4,"RH_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"98",9,98,2,4.3863,1,"Tablet",20,40,7,3,50,5,3,60,4,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"99",9,99,3,6.8323,1,"Tablet",25,30,8,3,60,6,3,70,3,"RH_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"100",9,100,4,5.8162,1,"Tablet",25,30,7,1,50,4,1,70,4,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"101",9,101,5,8.5801,1,"Tablet",25,30,9,2,60,5,2,60,5,"Bus_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"102",9,102,6,7.3519,1,"Tablet",20,20,9,3,70,4,3,70,5,"Bus_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"103",9,103,7,5.8828,1,"Tablet",15,20,9,1,70,5,1,80,3,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"104",9,104,8,6.7803,1,"Tablet",15,40,8,3,70,5,3,80,4,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"105",9,105,9,5.9499,1,"Tablet",20,20,9,1,60,6,1,80,5,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"106",9,106,10,8.9048,1,"Tablet",15,20,8,1,60,6,1,60,5,"RH_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
