"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"122",11,122,2,8.2488,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"123",11,123,3,4.7145,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"124",11,124,4,2.665,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"125",11,125,5,4.8885,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"126",11,126,6,6.8354,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"127",11,127,7,2.9581,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"128",11,128,8,3.6356,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"129",11,129,9,5.7813,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"130",11,130,10,3.7027,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"131",11,131,11,3.4137,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"132",11,132,12,4.8948,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Metro_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
"133",12,133,1,16.8406,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Bus_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"134",12,134,2,16.8994,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"135",12,135,3,10.9829,1,"Smartphone",25,30,8,3,60,6,3,70,3,"RH_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"136",12,136,4,9.583,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"137",12,137,5,18.0328,1,"Smartphone",25,30,9,2,60,5,2,60,5,"RH_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"138",12,138,6,6.6831,1,"Smartphone",20,20,9,3,70,4,3,70,5,"RH_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"139",12,139,7,12.1491,1,"Smartphone",15,20,9,1,70,5,1,80,3,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"140",12,140,8,8.1445,1,"Smartphone",15,40,8,3,70,5,3,80,4,"RH_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"141",12,141,9,11.6142,1,"Smartphone",20,20,9,1,60,6,1,80,5,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"142",12,142,10,18.9964,1,"Smartphone",15,20,8,1,60,6,1,60,5,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"143",12,143,11,6.1634,1,"Smartphone",15,40,8,2,50,4,2,60,3,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"144",12,144,12,8.8452,1,"Smartphone",15,30,7,2,50,6,2,80,3,"Metro_label","WL","mobile",28153,36675,32695,41688,90,104,100,98,139211,392
"145",13,145,1,10.0874,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"146",13,146,2,5.8664,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"147",13,147,3,3.7866,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"148",13,148,4,4.5662,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"149",13,149,5,8.7999,1,"Smartphone",25,30,9,2,60,5,2,60,5,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"150",13,150,6,7.4029,1,"Smartphone",20,20,9,3,70,4,3,70,5,"Bus_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"151",13,151,7,4.8192,1,"Smartphone",15,20,9,1,70,5,1,80,3,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"152",13,152,8,3.4326,1,"Smartphone",15,40,8,3,70,5,3,80,4,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"153",13,153,9,6.1844,1,"Smartphone",20,20,9,1,60,6,1,80,5,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"154",13,154,10,6.4312,1,"Smartphone",15,20,8,1,60,6,1,60,5,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"155",13,155,11,5.7333,1,"Smartphone",15,40,8,2,50,4,2,60,3,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"156",13,156,12,6.8677,1,"Smartphone",15,30,7,2,50,6,2,80,3,"Metro_label","WL","mobile",11334,16555,13360,31213,49,56,42,122,72462,269
"157",14,157,1,5.6264,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Metro_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"158",14,158,2,4.6329,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"159",14,159,3,3.1325,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Bus_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"160",14,160,4,4.48,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"161",14,161,5,5.8497,1,"Smartphone",25,30,9,2,60,5,2,60,5,"Metro_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"162",14,162,6,7.5837,1,"Smartphone",20,20,9,3,70,4,3,70,5,"Bus_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
"163",14,163,7,4.73,1,"Smartphone",15,20,9,1,70,5,1,80,3,"Metro_label","WL","mobile",3321,2372,1899,45300,23,19,17,234,52892,293
