"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"89",8,89,5,5.8849,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"90",8,90,6,4.7829,3,"Tablet",15,20,7,2,60,5,2,70,3,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"91",8,91,7,5.5009,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"92",8,92,8,4.8176,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"93",8,93,9,7.1165,3,"Tablet",15,40,9,2,70,6,2,60,4,"Bus_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"94",8,94,10,6.9236,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"95",8,95,11,5.8539,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"96",8,96,12,5.9997,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"97",9,97,1,6.9938,1,"Tablet",20,20,7,2,70,4,2,70,4,"RH_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"98",9,98,2,4.3863,1,"Tablet",20,40,7,3,50,5,3,60,4,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"99",9,99,3,6.8323,1,"Tablet",25,30,8,3,60,6,3,70,3,"RH_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"100",9,100,4,5.8162,1,"Tablet",25,30,7,1,50,4,1,70,4,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"101",9,101,5,8.5801,1,"Tablet",25,30,9,2,60,5,2,60,5,"Bus_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"102",9,102,6,7.3519,1,"Tablet",20,20,9,3,70,4,3,70,5,"Bus_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"103",9,103,7,5.8828,1,"Tablet",15,20,9,1,70,5,1,80,3,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"104",9,104,8,6.7803,1,"Tablet",15,40,8,3,70,5,3,80,4,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"105",9,105,9,5.9499,1,"Tablet",20,20,9,1,60,6,1,80,5,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"106",9,106,10,8.9048,1,"Tablet",15,20,8,1,60,6,1,60,5,"RH_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"107",9,107,11,5.3847,1,"Tablet",15,40,8,2,50,4,2,60,3,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"108",9,108,12,5.9394,1,"Tablet",15,30,7,2,50,6,2,80,3,"Metro_label","WL","tablet",10526,22372,14518,24335,45,88,67,90,71751,290
"109",10,109,1,5.5972,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"110",10,110,2,5.1189,4,"Tablet",20,40,8,2,70,4,2,70,5,"Bus_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"111",10,111,3,4.4663,4,"Tablet",20,30,8,2,60,5,2,60,5,"Bus_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"112",10,112,4,4.8365,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"113",10,113,5,3.4997,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"114",10,114,6,3.783,4,"Tablet",25,20,9,3,50,4,3,80,3,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"115",10,115,7,4.3327,4,"Tablet",15,20,9,2,50,6,2,80,4,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"116",10,116,8,3.8199,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"117",10,117,9,3.5134,4,"Tablet",25,40,7,1,60,5,1,80,4,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"118",10,118,10,3.6022,4,"Tablet",20,30,9,3,50,6,3,70,4,"Metro_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"119",10,119,11,4.8985,4,"Tablet",15,30,7,1,70,4,1,60,3,"Bus_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
