"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"296",25,8,12.2521,2,"Laptop",15,30,7,3,60,4,3,80,5,"Metro_label"
"297",25,9,5.7831,2,"Laptop",20,40,8,1,50,5,1,80,3,"Metro_label"
"298",25,10,6.348,2,"Laptop",15,40,7,1,50,6,1,70,5,"Metro_label"
"299",25,11,13.5501,2,"Laptop",25,20,7,2,70,5,2,80,5,"RH_label"
"300",25,12,6.7662,2,"Laptop",25,30,9,1,70,6,1,60,4,"Bus_label"
"301",26,1,5.5939,3,"Laptop",25,40,9,1,50,4,1,60,5,"Metro_label"
"302",26,2,7.5571,3,"Laptop",20,30,8,1,70,6,1,80,5,"Metro_label"
"303",26,3,6.3979,3,"Laptop",15,30,8,3,50,4,3,80,5,"Metro_label"
"304",26,4,4.9806,3,"Laptop",15,30,8,1,60,5,1,70,4,"Metro_label"
"305",26,5,4.9539,3,"Laptop",25,20,7,3,50,5,3,60,5,"Metro_label"
"306",26,6,7.5912,3,"Laptop",15,20,7,2,60,5,2,70,3,"RH_label"
"307",26,7,7.3015,3,"Laptop",20,30,7,3,60,4,3,80,4,"Metro_label"
"308",26,8,7.1997,3,"Laptop",20,40,9,2,60,4,2,80,3,"Metro_label"
"309",26,9,6.6415,3,"Laptop",15,40,9,2,70,6,2,60,4,"Bus_label"
"310",26,10,8.188,3,"Laptop",25,40,9,3,70,5,3,70,3,"Metro_label"
"311",26,11,5.9665,3,"Laptop",25,20,8,2,50,6,2,70,5,"Metro_label"
"312",26,12,4.5998,3,"Laptop",20,30,7,1,70,6,1,70,3,"Metro_label"
"313",27,1,5.4397,3,"Laptop",25,40,9,1,50,4,1,60,5,"Metro_label"
"314",27,2,3.6867,3,"Laptop",20,30,8,1,70,6,1,80,5,"Metro_label"
"315",27,3,3.0999,3,"Laptop",15,30,8,3,50,4,3,80,5,"Metro_label"
"316",27,4,6.8536,3,"Laptop",15,30,8,1,60,5,1,70,4,"Metro_label"
"317",27,5,2.9636,3,"Laptop",25,20,7,3,50,5,3,60,5,"Metro_label"
"318",27,6,3.3333,3,"Laptop",15,20,7,2,60,5,2,70,3,"Metro_label"
"319",27,7,2.6009,3,"Laptop",20,30,7,3,60,4,3,80,4,"Metro_label"
"320",27,8,2.6855,3,"Laptop",20,40,9,2,60,4,2,80,3,"Metro_label"
"321",27,9,3.2834,3,"Laptop",15,40,9,2,70,6,2,60,4,"Bus_label"
"322",27,10,2.7666,3,"Laptop",25,40,9,3,70,5,3,70,3,"Bus_label"
"323",27,11,2.717,3,"Laptop",25,20,8,2,50,6,2,70,5,"Metro_label"
"324",27,12,2.9484,3,"Laptop",20,30,7,1,70,6,1,70,3,"Bus_label"
"325",28,1,12.0731,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label"
"326",28,2,11.8323,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label"
"327",28,3,10.535,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"328",28,4,5.1862,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"329",28,5,8.1667,1,"Laptop",25,30,9,2,60,5,2,60,5,"Bus_label"
"330",28,6,4.0835,1,"Laptop",20,20,9,3,70,4,3,70,5,"Bus_label"
"331",28,7,4.2666,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label"
"332",28,8,3.9468,1,"Laptop",15,40,8,3,70,5,3,80,4,"RH_label"
"333",28,9,11.4028,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label"
"334",28,10,4.6312,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label"
"335",28,11,5.606,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label"
"336",28,12,4.9404,1,"Laptop",15,30,7,2,50,6,2,80,3,"RH_label"
"337",29,1,6.655,4,"Laptop",25,20,8,1,60,4,1,60,3,"RH_label"
"338",29,2,6.4194,4,"Laptop",20,40,8,2,70,4,2,70,5,"RH_label"
"339",29,3,7.7136,4,"Laptop",20,30,8,2,60,5,2,60,5,"RH_label"
"340",29,4,6.8469,4,"Laptop",25,40,7,2,70,6,2,80,5,"RH_label"
"341",29,5,4.3132,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"342",29,6,8.1,4,"Laptop",25,20,9,3,50,4,3,80,3,"RH_label"
"343",29,7,4.8042,4,"Laptop",15,20,9,2,50,6,2,80,4,"RH_label"
"344",29,8,3.5507,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"345",29,9,5.0794,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"346",29,10,4.733,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"347",29,11,4.3514,4,"Laptop",15,30,7,1,70,4,1,60,3,"RH_label"
"348",29,12,3.5829,4,"Laptop",15,30,9,3,70,5,3,70,5,"RH_label"
"349",30,1,6.2103,1,"Laptop",20,20,7,2,70,4,2,70,4,"RH_label"
"350",30,2,5.481,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label"
"351",30,3,7.8176,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"352",30,4,5.2331,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"353",30,5,6.4042,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label"
"354",30,6,4.4987,1,"Laptop",20,20,9,3,70,4,3,70,5,"RH_label"
"355",30,7,3.0999,1,"Laptop",15,20,9,1,70,5,1,80,3,"RH_label"
"356",30,8,3.3691,1,"Laptop",15,40,8,3,70,5,3,80,4,"RH_label"
"357",30,9,6.0634,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label"
"358",30,10,3.3283,1,"Laptop",15,20,8,1,60,6,1,60,5,"RH_label"
"359",30,11,4.5849,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label"
"360",30,12,7.9666,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label"
"361",31,1,7.0891,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label"
"362",31,2,8.3663,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label"
"363",31,3,5.8473,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"364",31,4,6.1163,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"365",31,5,3.15,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label"
"366",31,6,5.8139,1,"Laptop",20,20,9,3,70,4,3,70,5,"Bus_label"
"367",31,7,4.4455,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label"
"368",31,8,5.0214,1,"Laptop",15,40,8,3,70,5,3,80,4,"Metro_label"
"369",31,9,3.9163,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label"
"370",31,10,3.5168,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label"
"371",31,11,4.0357,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label"
"372",31,12,3.9348,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label"
"373",32,1,3.4602,2,"Laptop",15,20,8,3,70,4,3,60,4,"RH_label"
"374",32,2,4.0023,2,"Laptop",20,20,7,3,70,6,3,60,3,"RH_label"
"375",32,3,3.5999,2,"Laptop",15,40,9,1,60,4,1,70,5,"RH_label"
"376",32,4,4.3893,2,"Laptop",25,30,8,2,70,4,2,80,4,"Metro_label"
"377",32,5,3.9001,2,"Laptop",25,20,9,2,60,4,2,70,4,"Metro_label"
"378",32,6,3.2172,2,"Laptop",20,30,9,2,50,5,2,60,3,"RH_label"
"379",32,7,3.6191,2,"Laptop",25,40,8,3,60,6,3,70,3,"Metro_label"
"380",32,8,3.333,2,"Laptop",15,30,7,3,60,4,3,80,5,"RH_label"
"381",32,9,3.5829,2,"Laptop",20,40,8,1,50,5,1,80,3,"RH_label"
"382",32,10,3.7492,2,"Laptop",15,40,7,1,50,6,1,70,5,"RH_label"
"383",32,11,3.3316,2,"Laptop",25,20,7,2,70,5,2,80,5,"Metro_label"
"384",32,12,2.8443,2,"Laptop",25,30,9,1,70,6,1,60,4,"Metro_label"
"385",33,1,7.1463,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"386",33,2,7.0675,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label"
"387",33,3,4.1988,4,"Laptop",20,30,8,2,60,5,2,60,5,"Bus_label"
"388",33,4,5.0331,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"389",33,5,2.9997,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"390",33,6,4.1676,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"391",33,7,4.283,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"392",33,8,3.1165,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"393",33,9,2.5844,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"394",33,10,4.3202,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"395",33,11,4.747,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label"
"396",33,12,3.3577,4,"Laptop",15,30,9,3,70,5,3,70,5,"Metro_label"
"397",34,1,8.5155,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"398",34,2,5.7037,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label"
"399",34,3,6.933,4,"Laptop",20,30,8,2,60,5,2,60,5,"Metro_label"
"400",34,4,4.9136,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"401",34,5,4.2833,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"402",34,6,8.6862,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"403",34,7,7.6195,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"404",34,8,6.4356,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"405",34,9,4.4175,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"406",34,10,7.7829,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"407",34,11,7.8497,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label"
"408",34,12,6.933,4,"Laptop",15,30,9,3,70,5,3,70,5,"Metro_label"
"409",35,1,7.2754,2,"Laptop",15,20,8,3,70,4,3,60,4,"RH_label"
"410",35,2,11.6856,2,"Laptop",20,20,7,3,70,6,3,60,3,"Bus_label"
"411",35,3,7.3031,2,"Laptop",15,40,9,1,60,4,1,70,5,"Metro_label"
"412",35,4,7.3115,2,"Laptop",25,30,8,2,70,4,2,80,4,"Metro_label"
"413",35,5,4.5658,2,"Laptop",25,20,9,2,60,4,2,70,4,"Metro_label"
"414",35,6,5.6363,2,"Laptop",20,30,9,2,50,5,2,60,3,"Metro_label"
"415",35,7,5.2024,2,"Laptop",25,40,8,3,60,6,3,70,3,"Metro_label"
"416",35,8,4.3314,2,"Laptop",15,30,7,3,60,4,3,80,5,"Metro_label"
"417",35,9,3.8664,2,"Laptop",20,40,8,1,50,5,1,80,3,"Metro_label"
"418",35,10,4.417,2,"Laptop",15,40,7,1,50,6,1,70,5,"Metro_label"
"419",35,11,6.2831,2,"Laptop",25,20,7,2,70,5,2,80,5,"RH_label"
"420",35,12,7.2144,2,"Laptop",25,30,9,1,70,6,1,60,4,"Bus_label"
"421",36,1,4.4051,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label"
"422",36,2,3.6652,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label"
"423",36,3,5.3166,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"424",36,4,4.17,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"425",36,5,4.78,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label"
"426",36,6,3.8166,1,"Laptop",20,20,9,3,70,4,3,70,5,"RH_label"
"427",36,7,4.52,1,"Laptop",15,20,9,1,70,5,1,80,3,"RH_label"
"428",36,8,4.7639,1,"Laptop",15,40,8,3,70,5,3,80,4,"RH_label"
"429",36,9,4.4298,1,"Laptop",20,20,9,1,60,6,1,80,5,"RH_label"
"430",36,10,3.3531,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label"
"431",36,11,4.9669,1,"Laptop",15,40,8,2,50,4,2,60,3,"RH_label"
"432",36,12,3.492,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label"
"433",37,1,4.7908,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"434",37,2,3.1996,4,"Laptop",20,40,8,2,70,4,2,70,5,"Metro_label"
"435",37,3,3.951,4,"Laptop",20,30,8,2,60,5,2,60,5,"Metro_label"
"436",37,4,4.418,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"437",37,5,3.4927,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"438",37,6,5.1133,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"439",37,7,4.1801,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"440",37,8,5.0527,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"441",37,9,4.8164,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"442",37,10,3.6181,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"443",37,11,6.4447,4,"Laptop",15,30,7,1,70,4,1,60,3,"RH_label"
"444",37,12,3.9027,4,"Laptop",15,30,9,3,70,5,3,70,5,"RH_label"
"445",38,1,7.7686,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"446",38,2,8.1831,4,"Laptop",20,40,8,2,70,4,2,70,5,"RH_label"
"447",38,3,8.7009,4,"Laptop",20,30,8,2,60,5,2,60,5,"Metro_label"
"448",38,4,8.4652,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"449",38,5,7.9838,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"450",38,6,7.2365,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"451",38,7,8.665,4,"Laptop",15,20,9,2,50,6,2,80,4,"RH_label"
"452",38,8,7.1354,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"453",38,9,11.7633,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"454",38,10,8.6133,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"455",38,11,6.4484,4,"Laptop",15,30,7,1,70,4,1,60,3,"RH_label"
"456",38,12,8.417,4,"Laptop",15,30,9,3,70,5,3,70,5,"RH_label"
"457",39,1,8.1922,2,"Laptop",15,20,8,3,70,4,3,60,4,"Metro_label"
"458",39,2,6.1378,2,"Laptop",20,20,7,3,70,6,3,60,3,"Metro_label"
"459",39,3,3.4984,2,"Laptop",15,40,9,1,60,4,1,70,5,"Bus_label"
"460",39,4,3.9497,2,"Laptop",25,30,8,2,70,4,2,80,4,"Metro_label"
"461",39,5,10.183,2,"Laptop",25,20,9,2,60,4,2,70,4,"Bus_label"
"462",39,6,4.6834,2,"Laptop",20,30,9,2,50,5,2,60,3,"Metro_label"
"463",39,7,12.483,2,"Laptop",25,40,8,3,60,6,3,70,3,"Metro_label"
"464",39,8,12.1665,2,"Laptop",15,30,7,3,60,4,3,80,5,"Bus_label"
"465",39,9,4.4993,2,"Laptop",20,40,8,1,50,5,1,80,3,"Metro_label"
"466",39,10,6.2165,2,"Laptop",15,40,7,1,50,6,1,70,5,"Metro_label"
"467",39,11,7.701,2,"Laptop",25,20,7,2,70,5,2,80,5,"Bus_label"
"468",39,12,4.15,2,"Laptop",25,30,9,1,70,6,1,60,4,"Metro_label"
"469",40,1,7.3241,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"470",40,2,6.5685,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label"
"471",40,3,5.6132,4,"Laptop",20,30,8,2,60,5,2,60,5,"RH_label"
"472",40,4,9.2808,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"473",40,5,7.9084,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"474",40,6,7.4667,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"475",40,7,7.2801,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"476",40,8,6.3185,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"477",40,9,5.6329,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"478",40,10,4.5497,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"479",40,11,7.4295,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label"
"480",40,12,5.8365,4,"Laptop",15,30,9,3,70,5,3,70,5,"Bus_label"
